,Grad,Lon,Lat,TempSur,TempSur_celsius,TempSur_c,temp_at_f,pressure,CO2_dense,CO2_phase,geometry,index_right,level_0,level_1
178,36.0,-97.7,27.1,290.2,17.0,17.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-97.7 27.1),258.0,44.0,258.0
179,31.0,-97.8,27.1,289.9,17.0,17.0,297.9,2525358.3181875004,52.132755095252044,5.0,POINT (-97.8 27.1),258.0,44.0,258.0
180,41.0,-97.9,27.1,289.6,16.0,16.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-97.90000000000001 27.1),258.0,44.0,258.0
181,38.0,-98.0,27.1,289.5,16.0,16.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-98 27.1),258.0,44.0,258.0
182,36.0,-98.1,27.1,289.4,16.0,16.0,298.15,2525358.3181875004,52.061510188118795,5.0,POINT (-98.09999999999999 27.1),258.0,44.0,258.0
183,40.0,-98.2,27.1,290.0,17.0,17.0,300.15,2525358.3181875004,51.50140770738034,5.0,POINT (-98.2 27.1),258.0,44.0,258.0
184,24.0,-98.3,27.1,290.1,17.0,17.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-98.3 27.1),258.0,44.0,258.0
185,34.0,-98.4,27.1,289.5,16.0,16.0,297.65,2525358.3181875004,52.20428071803998,5.0,POINT (-98.40000000000001 27.1),258.0,44.0,258.0
186,42.0,-98.5,27.1,289.2,16.0,16.0,299.65,2525358.3181875004,51.639818914746726,5.0,POINT (-98.5 27.1),258.0,44.0,258.0
187,43.0,-98.6,27.1,289.4,16.0,16.0,299.9,2525358.3181875004,51.570481088057704,5.0,POINT (-98.59999999999999 27.1),258.0,44.0,258.0
188,41.0,-98.7,27.1,289.6,16.0,16.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-98.7 27.1),258.0,44.0,258.0
189,34.0,-98.8,27.1,290.2,17.0,17.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-98.8 27.1),258.0,44.0,258.0
190,34.0,-98.9,27.1,291.3,18.0,18.0,299.65,2525358.3181875004,51.639818914746726,5.0,POINT (-98.90000000000001 27.1),258.0,44.0,258.0
191,42.0,-99.0,27.1,291.9,19.0,19.0,302.65,2525358.3181875004,50.82480411401674,5.0,POINT (-99 27.1),258.0,44.0,258.0
192,41.0,-99.1,27.1,291.9,19.0,19.0,302.4,2525358.3181875004,50.891335762211526,5.0,POINT (-99.09999999999999 27.1),258.0,44.0,258.0
193,37.0,-99.2,27.1,291.5,18.0,18.0,300.4,2525358.3181875004,51.43259684185212,5.0,POINT (-99.2 27.1),258.0,44.0,258.0
194,41.0,-99.3,27.1,292.1,19.0,19.0,302.4,2525358.3181875004,50.891335762211526,5.0,POINT (-99.3 27.1),258.0,44.0,258.0
195,43.0,-99.4,27.1,292.5,19.0,19.0,302.9,2525358.3181875004,50.75851681170853,5.0,POINT (-99.40000000000001 27.1),258.0,44.0,258.0
196,27.0,-97.5,27.2,291.8,19.0,19.0,298.9,2525358.3181875004,51.849438711878975,5.0,POINT (-97.5 27.2),258.0,44.0,258.0
197,35.0,-97.6,27.2,291.0,18.0,18.0,299.9,2525358.3181875004,51.570481088057704,5.0,POINT (-97.59999999999999 27.2),258.0,44.0,258.0
198,35.0,-97.7,27.2,290.5,17.0,17.0,298.9,2525358.3181875004,51.849438711878975,5.0,POINT (-97.7 27.2),258.0,44.0,258.0
199,33.0,-97.8,27.2,290.1,17.0,17.0,298.4,2525358.3181875004,51.99054387950113,5.0,POINT (-97.8 27.2),258.0,44.0,258.0
200,34.0,-97.9,27.2,289.9,17.0,17.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-97.90000000000001 27.2),258.0,44.0,258.0
201,40.0,-98.0,27.2,289.8,17.0,17.0,300.15,2525358.3181875004,51.50140770738034,5.0,POINT (-98 27.2),258.0,44.0,258.0
202,37.0,-98.1,27.2,290.2,17.0,17.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-98.09999999999999 27.2),258.0,44.0,258.0
203,42.0,-98.2,27.2,289.3,16.0,16.0,299.65,2525358.3181875004,51.639818914746726,5.0,POINT (-98.2 27.2),258.0,44.0,258.0
204,32.0,-98.3,27.2,289.3,16.0,16.0,297.15,2525358.3181875004,52.348182704558745,5.0,POINT (-98.3 27.2),258.0,44.0,258.0
205,29.0,-98.4,27.2,289.5,16.0,16.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-98.40000000000001 27.2),258.0,44.0,258.0
206,42.0,-98.5,27.2,289.3,16.0,16.0,299.65,2525358.3181875004,51.639818914746726,5.0,POINT (-98.5 27.2),258.0,44.0,258.0
207,41.0,-98.6,27.2,289.3,16.0,16.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-98.59999999999999 27.2),258.0,44.0,258.0
208,37.0,-98.7,27.2,289.5,16.0,16.0,298.4,2525358.3181875004,51.99054387950113,5.0,POINT (-98.7 27.2),258.0,44.0,258.0
209,34.0,-98.8,27.2,289.8,17.0,17.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-98.8 27.2),258.0,44.0,258.0
210,42.0,-98.9,27.2,290.9,18.0,18.0,301.65,2525358.3181875004,51.092414160245994,5.0,POINT (-98.90000000000001 27.2),258.0,44.0,258.0
211,36.0,-99.0,27.2,291.7,19.0,19.0,301.15,2525358.3181875004,51.22772035071739,5.0,POINT (-99 27.2),258.0,44.0,258.0
212,41.0,-99.1,27.2,291.9,19.0,19.0,302.4,2525358.3181875004,50.891335762211526,5.0,POINT (-99.09999999999999 27.2),258.0,44.0,258.0
213,41.0,-99.2,27.2,292.1,19.0,19.0,302.4,2525358.3181875004,50.891335762211526,5.0,POINT (-99.2 27.2),258.0,44.0,258.0
214,41.0,-99.3,27.2,292.6,19.0,19.0,302.4,2525358.3181875004,50.891335762211526,5.0,POINT (-99.3 27.2),258.0,44.0,258.0
215,40.0,-99.4,27.2,292.6,19.0,19.0,302.15,2525358.3181875004,50.95811348462755,5.0,POINT (-99.40000000000001 27.2),258.0,44.0,258.0
216,34.0,-97.6,27.3,292.4,19.0,19.0,300.65,2525358.3181875004,51.3640465822889,5.0,POINT (-97.59999999999999 27.3),258.0,44.0,258.0
217,35.0,-97.7,27.3,291.6,18.0,18.0,299.9,2525358.3181875004,51.570481088057704,5.0,POINT (-97.7 27.3),258.0,44.0,258.0
218,34.0,-97.8,27.3,290.0,17.0,17.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-97.8 27.3),258.0,44.0,258.0
219,35.0,-97.9,27.3,289.7,17.0,17.0,298.9,2525358.3181875004,51.849438711878975,5.0,POINT (-97.90000000000001 27.3),258.0,44.0,258.0
220,38.0,-98.0,27.3,289.6,16.0,16.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-98 27.3),258.0,44.0,258.0
221,36.0,-98.1,27.3,290.1,17.0,17.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-98.09999999999999 27.3),258.0,44.0,258.0
222,40.0,-98.2,27.3,289.6,16.0,16.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-98.2 27.3),258.0,44.0,258.0
223,25.0,-98.3,27.3,289.3,16.0,16.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-98.3 27.3),258.0,44.0,258.0
224,33.0,-98.4,27.3,289.4,16.0,16.0,297.4,2525358.3181875004,52.27608919862434,5.0,POINT (-98.40000000000001 27.3),258.0,44.0,258.0
225,40.0,-98.5,27.3,289.4,16.0,16.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-98.5 27.3),258.0,44.0,258.0
226,40.0,-98.6,27.3,289.4,16.0,16.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-98.59999999999999 27.3),258.0,44.0,258.0
227,21.0,-98.7,27.3,289.6,16.0,16.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-98.7 27.3),258.0,44.0,258.0
228,33.0,-98.8,27.3,289.7,17.0,17.0,298.4,2525358.3181875004,51.99054387950113,5.0,POINT (-98.8 27.3),258.0,44.0,258.0
229,41.0,-98.9,27.3,290.3,17.0,17.0,300.4,2525358.3181875004,51.43259684185212,5.0,POINT (-98.90000000000001 27.3),258.0,44.0,258.0
230,42.0,-99.0,27.3,291.4,18.0,18.0,301.65,2525358.3181875004,51.092414160245994,5.0,POINT (-99 27.3),258.0,44.0,258.0
231,41.0,-99.1,27.3,292.0,19.0,19.0,302.4,2525358.3181875004,50.891335762211526,5.0,POINT (-99.09999999999999 27.3),258.0,44.0,258.0
232,42.0,-99.2,27.3,292.2,19.0,19.0,302.65,2525358.3181875004,50.82480411401674,5.0,POINT (-99.2 27.3),258.0,44.0,258.0
233,40.0,-99.3,27.3,292.2,19.0,19.0,302.15,2525358.3181875004,50.95811348462755,5.0,POINT (-99.3 27.3),258.0,44.0,258.0
234,40.0,-99.4,27.3,292.4,19.0,19.0,302.15,2525358.3181875004,50.95811348462755,5.0,POINT (-99.40000000000001 27.3),258.0,44.0,258.0
235,28.0,-97.4,27.4,291.7,19.0,19.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-97.40000000000001 27.4),258.0,44.0,258.0
236,38.0,-97.5,27.4,291.6,18.0,18.0,300.65,2525358.3181875004,51.3640465822889,5.0,POINT (-97.5 27.4),258.0,44.0,258.0
237,34.0,-97.6,27.4,290.5,17.0,17.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-97.59999999999999 27.4),258.0,44.0,258.0
238,33.0,-97.7,27.4,291.0,18.0,18.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-97.7 27.4),258.0,44.0,258.0
239,33.0,-97.8,27.4,290.0,17.0,17.0,298.4,2525358.3181875004,51.99054387950113,5.0,POINT (-97.8 27.4),258.0,44.0,258.0
240,38.0,-97.9,27.4,289.8,17.0,17.0,299.65,2525358.3181875004,51.639818914746726,5.0,POINT (-97.90000000000001 27.4),258.0,44.0,258.0
241,38.0,-98.0,27.4,289.7,17.0,17.0,299.65,2525358.3181875004,51.639818914746726,5.0,POINT (-98 27.4),258.0,44.0,258.0
242,33.0,-98.1,27.4,289.9,17.0,17.0,298.4,2525358.3181875004,51.99054387950113,5.0,POINT (-98.09999999999999 27.4),258.0,44.0,258.0
243,28.0,-98.2,27.4,289.8,17.0,17.0,297.15,2525358.3181875004,52.348182704558745,5.0,POINT (-98.2 27.4),258.0,44.0,258.0
244,29.0,-98.3,27.4,290.0,17.0,17.0,297.4,2525358.3181875004,52.27608919862434,5.0,POINT (-98.3 27.4),258.0,44.0,258.0
245,27.0,-98.4,27.4,290.0,17.0,17.0,296.9,2525358.3181875004,52.420563429225254,5.0,POINT (-98.40000000000001 27.4),258.0,44.0,258.0
246,34.0,-98.5,27.4,289.8,17.0,17.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-98.5 27.4),258.0,44.0,258.0
247,39.0,-98.6,27.4,289.8,17.0,17.0,299.9,2525358.3181875004,51.570481088057704,5.0,POINT (-98.59999999999999 27.4),258.0,44.0,258.0
248,26.0,-98.7,27.4,289.7,17.0,17.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-98.7 27.4),258.0,44.0,258.0
249,35.0,-98.8,27.4,289.8,17.0,17.0,298.9,2525358.3181875004,51.849438711878975,5.0,POINT (-98.8 27.4),258.0,44.0,258.0
250,40.0,-98.9,27.4,290.3,17.0,17.0,300.15,2525358.3181875004,51.50140770738034,5.0,POINT (-98.90000000000001 27.4),258.0,44.0,258.0
251,44.0,-99.0,27.4,291.3,18.0,18.0,302.15,2525358.3181875004,50.95811348462755,5.0,POINT (-99 27.4),258.0,44.0,258.0
252,40.0,-99.1,27.4,292.0,19.0,19.0,302.15,2525358.3181875004,50.95811348462755,5.0,POINT (-99.09999999999999 27.4),258.0,44.0,258.0
253,40.0,-99.2,27.4,291.9,19.0,19.0,302.15,2525358.3181875004,50.95811348462755,5.0,POINT (-99.2 27.4),258.0,44.0,258.0
254,42.0,-99.3,27.4,292.0,19.0,19.0,302.65,2525358.3181875004,50.82480411401674,5.0,POINT (-99.3 27.4),258.0,44.0,258.0
255,40.0,-99.4,27.4,292.3,19.0,19.0,302.15,2525358.3181875004,50.95811348462755,5.0,POINT (-99.40000000000001 27.4),258.0,44.0,258.0
256,35.5,-97.4,27.5,290.9,18.0,18.0,300.025,2525358.3181875004,51.53591146315852,5.0,POINT (-97.40000000000001 27.5),258.0,44.0,258.0
257,34.0,-97.5,27.5,290.2,17.0,17.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-97.5 27.5),258.0,44.0,258.0
258,33.0,-97.6,27.5,290.0,17.0,17.0,298.4,2525358.3181875004,51.99054387950113,5.0,POINT (-97.59999999999999 27.5),258.0,44.0,258.0
259,34.0,-97.7,27.5,290.0,17.0,17.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-97.7 27.5),258.0,44.0,258.0
260,32.0,-97.8,27.5,290.2,17.0,17.0,298.15,2525358.3181875004,52.061510188118795,5.0,POINT (-97.8 27.5),258.0,44.0,258.0
261,39.0,-97.9,27.5,290.0,17.0,17.0,299.9,2525358.3181875004,51.570481088057704,5.0,POINT (-97.90000000000001 27.5),258.0,44.0,258.0
262,35.0,-98.0,27.5,289.7,17.0,17.0,298.9,2525358.3181875004,51.849438711878975,5.0,POINT (-98 27.5),258.0,44.0,258.0
263,33.0,-98.1,27.5,289.7,17.0,17.0,298.4,2525358.3181875004,51.99054387950113,5.0,POINT (-98.09999999999999 27.5),258.0,44.0,258.0
264,36.0,-98.2,27.5,289.6,16.0,16.0,298.15,2525358.3181875004,52.061510188118795,5.0,POINT (-98.2 27.5),258.0,44.0,258.0
265,37.0,-98.3,27.5,289.9,17.0,17.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-98.3 27.5),258.0,44.0,258.0
266,38.0,-98.4,27.5,289.9,17.0,17.0,299.65,2525358.3181875004,51.639818914746726,5.0,POINT (-98.40000000000001 27.5),258.0,44.0,258.0
267,36.5,-98.5,27.5,289.9,17.0,17.0,299.275,2525358.3181875004,51.74432576908573,5.0,POINT (-98.5 27.5),258.0,44.0,258.0
268,35.0,-98.6,27.5,289.8,17.0,17.0,298.9,2525358.3181875004,51.849438711878975,5.0,POINT (-98.59999999999999 27.5),258.0,44.0,258.0
269,32.0,-98.7,27.5,290.0,17.0,17.0,298.15,2525358.3181875004,52.061510188118795,5.0,POINT (-98.7 27.5),258.0,44.0,258.0
270,42.0,-98.8,27.5,290.0,17.0,17.0,300.65,2525358.3181875004,51.3640465822889,5.0,POINT (-98.8 27.5),258.0,44.0,258.0
271,41.0,-98.9,27.5,290.3,17.0,17.0,300.4,2525358.3181875004,51.43259684185212,5.0,POINT (-98.90000000000001 27.5),258.0,44.0,258.0
272,40.0,-99.0,27.5,291.4,18.0,18.0,301.15,2525358.3181875004,51.22772035071739,5.0,POINT (-99 27.5),258.0,44.0,258.0
273,38.0,-99.1,27.5,291.7,19.0,19.0,301.65,2525358.3181875004,51.092414160245994,5.0,POINT (-99.09999999999999 27.5),258.0,44.0,258.0
274,36.0,-99.2,27.5,291.8,19.0,19.0,301.15,2525358.3181875004,51.22772035071739,5.0,POINT (-99.2 27.5),258.0,44.0,258.0
275,38.0,-99.3,27.5,291.9,19.0,19.0,301.65,2525358.3181875004,51.092414160245994,5.0,POINT (-99.3 27.5),258.0,44.0,258.0
276,41.0,-99.4,27.5,292.5,19.0,19.0,302.4,2525358.3181875004,50.891335762211526,5.0,POINT (-99.40000000000001 27.5),258.0,44.0,258.0
277,31.0,-97.3,27.6,293.1,20.0,20.0,300.9,2525358.3181875004,51.295755040851205,5.0,POINT (-97.3 27.6),258.0,44.0,258.0
278,31.0,-97.4,27.6,290.4,17.0,17.0,297.9,2525358.3181875004,52.132755095252044,5.0,POINT (-97.40000000000001 27.6),258.0,44.0,258.0
279,36.0,-97.5,27.6,289.9,17.0,17.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-97.5 27.6),258.0,44.0,258.0
280,34.0,-97.6,27.6,289.9,17.0,17.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-97.59999999999999 27.6),258.0,44.0,258.0
281,32.0,-97.7,27.6,290.0,17.0,17.0,298.15,2525358.3181875004,52.061510188118795,5.0,POINT (-97.7 27.6),258.0,44.0,258.0
282,35.0,-97.8,27.6,290.0,17.0,17.0,298.9,2525358.3181875004,51.849438711878975,5.0,POINT (-97.8 27.6),258.0,44.0,258.0
283,36.0,-97.9,27.6,289.7,17.0,17.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-97.90000000000001 27.6),258.0,44.0,258.0
284,31.0,-98.0,27.6,289.7,17.0,17.0,297.9,2525358.3181875004,52.132755095252044,5.0,POINT (-98 27.6),258.0,44.0,258.0
285,33.0,-98.1,27.6,289.7,17.0,17.0,298.4,2525358.3181875004,51.99054387950113,5.0,POINT (-98.09999999999999 27.6),258.0,44.0,258.0
286,37.0,-98.2,27.6,289.7,17.0,17.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-98.2 27.6),258.0,44.0,258.0
287,40.0,-98.3,27.6,289.7,17.0,17.0,300.15,2525358.3181875004,51.50140770738034,5.0,POINT (-98.3 27.6),258.0,44.0,258.0
288,42.0,-98.4,27.6,289.8,17.0,17.0,300.65,2525358.3181875004,51.3640465822889,5.0,POINT (-98.40000000000001 27.6),258.0,44.0,258.0
289,37.0,-98.5,27.6,289.7,17.0,17.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-98.5 27.6),258.0,44.0,258.0
290,40.0,-98.6,27.6,289.8,17.0,17.0,300.15,2525358.3181875004,51.50140770738034,5.0,POINT (-98.59999999999999 27.6),258.0,44.0,258.0
291,43.0,-98.7,27.6,290.1,17.0,17.0,300.9,2525358.3181875004,51.295755040851205,5.0,POINT (-98.7 27.6),258.0,44.0,258.0
292,42.0,-98.8,27.6,290.5,17.0,17.0,300.65,2525358.3181875004,51.3640465822889,5.0,POINT (-98.8 27.6),258.0,44.0,258.0
293,42.0,-98.9,27.6,291.0,18.0,18.0,301.65,2525358.3181875004,51.092414160245994,5.0,POINT (-98.90000000000001 27.6),258.0,44.0,258.0
294,40.0,-99.0,27.6,291.6,18.0,18.0,301.15,2525358.3181875004,51.22772035071739,5.0,POINT (-99 27.6),258.0,44.0,258.0
295,37.0,-99.1,27.6,291.7,19.0,19.0,301.4,2525358.3181875004,51.15994066576294,5.0,POINT (-99.09999999999999 27.6),258.0,44.0,258.0
296,38.0,-99.2,27.6,291.7,19.0,19.0,301.65,2525358.3181875004,51.092414160245994,5.0,POINT (-99.2 27.6),258.0,44.0,258.0
297,38.0,-99.3,27.6,291.9,19.0,19.0,301.65,2525358.3181875004,51.092414160245994,5.0,POINT (-99.3 27.6),258.0,44.0,258.0
298,35.0,-99.4,27.6,292.1,19.0,19.0,300.9,2525358.3181875004,51.295755040851205,5.0,POINT (-99.40000000000001 27.6),258.0,44.0,258.0
299,41.0,-99.5,27.6,292.8,20.0,20.0,303.4,2525358.3181875004,50.62666842423879,5.0,POINT (-99.5 27.6),258.0,44.0,258.0
300,34.0,-97.3,27.7,292.9,20.0,20.0,301.65,2525358.3181875004,51.092414160245994,5.0,POINT (-97.3 27.7),258.0,44.0,258.0
301,28.0,-97.4,27.7,291.7,19.0,19.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-97.40000000000001 27.7),258.0,44.0,258.0
302,35.0,-97.5,27.7,290.0,17.0,17.0,298.9,2525358.3181875004,51.849438711878975,5.0,POINT (-97.5 27.7),258.0,44.0,258.0
303,34.0,-97.6,27.7,289.8,17.0,17.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-97.59999999999999 27.7),258.0,44.0,258.0
304,37.0,-97.7,27.7,289.8,17.0,17.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-97.7 27.7),258.0,44.0,258.0
305,38.0,-97.8,27.7,289.8,17.0,17.0,299.65,2525358.3181875004,51.639818914746726,5.0,POINT (-97.8 27.7),258.0,44.0,258.0
306,37.0,-97.9,27.7,289.7,17.0,17.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-97.90000000000001 27.7),258.0,44.0,258.0
307,32.0,-98.0,27.7,289.6,16.0,16.0,297.15,2525358.3181875004,52.348182704558745,5.0,POINT (-98 27.7),258.0,44.0,258.0
308,35.0,-98.1,27.7,289.7,17.0,17.0,298.9,2525358.3181875004,51.849438711878975,5.0,POINT (-98.09999999999999 27.7),258.0,44.0,258.0
309,35.0,-98.2,27.7,289.5,16.0,16.0,297.9,2525358.3181875004,52.132755095252044,5.0,POINT (-98.2 27.7),258.0,44.0,258.0
310,37.0,-98.3,27.7,289.6,16.0,16.0,298.4,2525358.3181875004,51.99054387950113,5.0,POINT (-98.3 27.7),258.0,44.0,258.0
311,31.0,-98.4,27.7,289.7,17.0,17.0,297.9,2525358.3181875004,52.132755095252044,5.0,POINT (-98.40000000000001 27.7),258.0,44.0,258.0
312,34.0,-98.5,27.7,289.7,17.0,17.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-98.5 27.7),258.0,44.0,258.0
313,45.0,-98.6,27.7,289.9,17.0,17.0,301.4,2525358.3181875004,51.15994066576294,5.0,POINT (-98.59999999999999 27.7),258.0,44.0,258.0
314,40.0,-98.7,27.7,290.5,17.0,17.0,300.15,2525358.3181875004,51.50140770738034,5.0,POINT (-98.7 27.7),258.0,44.0,258.0
315,42.0,-98.8,27.7,291.1,18.0,18.0,301.65,2525358.3181875004,51.092414160245994,5.0,POINT (-98.8 27.7),258.0,44.0,258.0
316,31.0,-98.9,27.7,291.5,18.0,18.0,298.9,2525358.3181875004,51.849438711878975,5.0,POINT (-98.90000000000001 27.7),258.0,44.0,258.0
317,39.0,-99.0,27.7,291.6,18.0,18.0,300.9,2525358.3181875004,51.295755040851205,5.0,POINT (-99 27.7),258.0,44.0,258.0
318,40.0,-99.1,27.7,291.6,18.0,18.0,301.15,2525358.3181875004,51.22772035071739,5.0,POINT (-99.09999999999999 27.7),258.0,44.0,258.0
319,40.0,-99.2,27.7,291.5,18.0,18.0,301.15,2525358.3181875004,51.22772035071739,5.0,POINT (-99.2 27.7),258.0,44.0,258.0
320,42.0,-99.3,27.7,291.7,19.0,19.0,302.65,2525358.3181875004,50.82480411401674,5.0,POINT (-99.3 27.7),258.0,44.0,258.0
321,31.0,-99.4,27.7,291.8,19.0,19.0,299.9,2525358.3181875004,51.570481088057704,5.0,POINT (-99.40000000000001 27.7),258.0,44.0,258.0
322,36.5,-99.5,27.7,292.1,19.0,19.0,301.275,2525358.3181875004,51.19379874717569,5.0,POINT (-99.5 27.7),258.0,44.0,258.0
323,42.0,-99.6,27.7,292.2,19.0,19.0,302.65,2525358.3181875004,50.82480411401674,5.0,POINT (-99.59999999999999 27.7),258.0,44.0,258.0
324,39.0,-99.7,27.7,292.0,19.0,19.0,301.9,2525358.3181875004,51.025139028499254,5.0,POINT (-99.7 27.7),258.0,44.0,258.0
325,37.0,-97.4,27.8,292.8,20.0,20.0,302.4,2525358.3181875004,50.891335762211526,5.0,POINT (-97.40000000000001 27.8),258.0,44.0,258.0
326,35.0,-97.5,27.8,291.3,18.0,18.0,299.9,2525358.3181875004,51.570481088057704,5.0,POINT (-97.5 27.8),258.0,44.0,258.0
327,31.0,-97.6,27.8,290.0,17.0,17.0,297.9,2525358.3181875004,52.132755095252044,5.0,POINT (-97.59999999999999 27.8),258.0,44.0,258.0
328,37.0,-97.7,27.8,289.9,17.0,17.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-97.7 27.8),258.0,44.0,258.0
329,36.0,-97.8,27.8,289.7,17.0,17.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-97.8 27.8),258.0,44.0,258.0
330,35.0,-97.9,27.8,289.7,17.0,17.0,298.9,2525358.3181875004,51.849438711878975,5.0,POINT (-97.90000000000001 27.8),258.0,44.0,258.0
331,32.0,-98.0,27.8,289.6,16.0,16.0,297.15,2525358.3181875004,52.348182704558745,5.0,POINT (-98 27.8),258.0,44.0,258.0
332,30.0,-98.1,27.8,289.8,17.0,17.0,297.65,2525358.3181875004,52.20428071803998,5.0,POINT (-98.09999999999999 27.8),258.0,44.0,258.0
333,28.0,-98.2,27.8,289.5,16.0,16.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-98.2 27.8),258.0,44.0,258.0
334,36.0,-98.3,27.8,289.6,16.0,16.0,298.15,2525358.3181875004,52.061510188118795,5.0,POINT (-98.3 27.8),258.0,44.0,258.0
335,40.0,-98.4,27.8,289.6,16.0,16.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-98.40000000000001 27.8),258.0,44.0,258.0
336,43.0,-98.5,27.8,289.7,17.0,17.0,300.9,2525358.3181875004,51.295755040851205,5.0,POINT (-98.5 27.8),258.0,44.0,258.0
337,41.0,-98.6,27.8,290.2,17.0,17.0,300.4,2525358.3181875004,51.43259684185212,5.0,POINT (-98.59999999999999 27.8),258.0,44.0,258.0
338,39.0,-98.7,27.8,290.6,17.0,17.0,299.9,2525358.3181875004,51.570481088057704,5.0,POINT (-98.7 27.8),258.0,44.0,258.0
339,33.0,-98.8,27.8,290.9,18.0,18.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-98.8 27.8),258.0,44.0,258.0
340,31.0,-98.9,27.8,291.2,18.0,18.0,298.9,2525358.3181875004,51.849438711878975,5.0,POINT (-98.90000000000001 27.8),258.0,44.0,258.0
341,37.0,-99.0,27.8,291.2,18.0,18.0,300.4,2525358.3181875004,51.43259684185212,5.0,POINT (-99 27.8),258.0,44.0,258.0
342,38.0,-99.1,27.8,291.4,18.0,18.0,300.65,2525358.3181875004,51.3640465822889,5.0,POINT (-99.09999999999999 27.8),258.0,44.0,258.0
343,36.0,-99.2,27.8,291.4,18.0,18.0,300.15,2525358.3181875004,51.50140770738034,5.0,POINT (-99.2 27.8),258.0,44.0,258.0
344,38.0,-99.3,27.8,291.4,18.0,18.0,300.65,2525358.3181875004,51.3640465822889,5.0,POINT (-99.3 27.8),258.0,44.0,258.0
345,42.0,-99.4,27.8,291.6,18.0,18.0,301.65,2525358.3181875004,51.092414160245994,5.0,POINT (-99.40000000000001 27.8),258.0,44.0,258.0
346,34.0,-99.5,27.8,291.8,19.0,19.0,300.65,2525358.3181875004,51.3640465822889,5.0,POINT (-99.5 27.8),258.0,44.0,258.0
347,36.0,-99.6,27.8,291.9,19.0,19.0,301.15,2525358.3181875004,51.22772035071739,5.0,POINT (-99.59999999999999 27.8),258.0,44.0,258.0
348,43.0,-99.7,27.8,291.9,19.0,19.0,302.9,2525358.3181875004,50.75851681170853,5.0,POINT (-99.7 27.8),258.0,44.0,258.0
349,33.0,-99.8,27.8,292.0,19.0,19.0,300.4,2525358.3181875004,51.43259684185212,5.0,POINT (-99.8 27.8),258.0,44.0,258.0
350,33.0,-97.2,27.9,291.0,18.0,18.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-97.2 27.9),258.0,44.0,258.0
351,36.0,-97.3,27.9,291.1,18.0,18.0,300.15,2525358.3181875004,51.50140770738034,5.0,POINT (-97.3 27.9),258.0,44.0,258.0
352,36.0,-97.4,27.9,290.4,17.0,17.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-97.40000000000001 27.9),258.0,44.0,258.0
353,35.0,-97.5,27.9,291.0,18.0,18.0,299.9,2525358.3181875004,51.570481088057704,5.0,POINT (-97.5 27.9),258.0,44.0,258.0
354,36.0,-97.6,27.9,290.5,17.0,17.0,299.15,2525358.3181875004,51.779295740050316,5.0,POINT (-97.59999999999999 27.9),258.0,44.0,258.0
